,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,5121.0,5179.95,5081.0,5157.35,2584,
1,2022-12-07 00:00:00+05:30,5157.35,5184.95,5126.0,5133.95,1835,
2,2022-12-08 00:00:00+05:30,5160.0,5184.9,5131.05,5143.5,1870,
3,2022-12-09 00:00:00+05:30,5180.0,5194.0,5050.0,5111.95,6778,
4,2022-12-12 00:00:00+05:30,5090.0,5157.95,5061.0,5085.0,3085,
5,2022-12-13 00:00:00+05:30,5100.0,5115.95,5060.0,5093.05,3610,
6,2022-12-14 00:00:00+05:30,5100.0,5116.85,5071.0,5076.15,1771,
7,2022-12-15 00:00:00+05:30,5077.0,5097.0,5050.5,5066.25,1504,
8,2022-12-16 00:00:00+05:30,5066.25,5090.0,5050.55,5065.05,6242,
9,2022-12-19 00:00:00+05:30,5032.1,5088.9,4992.2,5012.6,4744,
10,2022-12-20 00:00:00+05:30,5029.0,5029.0,4990.0,5005.75,1220,
11,2022-12-21 00:00:00+05:30,5015.0,5064.4,4975.0,4985.5,2010,
12,2022-12-22 00:00:00+05:30,4986.1,4990.1,4940.0,4948.9,2495,
13,2022-12-23 00:00:00+05:30,4940.0,4965.85,4852.05,4861.5,4857,
14,2022-12-26 00:00:00+05:30,4899.0,5044.0,4860.0,4979.8,2417,
15,2022-12-27 00:00:00+05:30,4979.8,5174.3,4974.6,5015.95,3282,
16,2022-12-28 00:00:00+05:30,5016.0,5027.6,4986.65,4991.95,832,
17,2022-12-29 00:00:00+05:30,4991.95,5015.65,4940.0,4963.45,1134,
18,2022-12-30 00:00:00+05:30,4964.1,5052.0,4964.1,5033.2,1565,
19,2023-01-02 00:00:00+05:30,5053.0,5053.0,4980.0,5005.85,988,
20,2023-01-03 00:00:00+05:30,5006.0,5050.0,4999.9,5015.15,1001,
21,2023-01-04 00:00:00+05:30,5015.15,5038.6,4995.1,5029.2,1091,
22,2023-01-05 00:00:00+05:30,5006.2,5056.0,5000.0,5018.95,1559,
23,2023-01-06 00:00:00+05:30,5007.0,5039.9,4983.0,4996.55,2936,
24,2023-01-09 00:00:00+05:30,4990.0,5015.0,4976.0,4978.8,920,
25,2023-01-10 00:00:00+05:30,4981.35,5025.05,4960.05,4966.6,1578,
26,2023-01-11 00:00:00+05:30,4955.05,4989.0,4940.0,4977.35,1171,
27,2023-01-12 00:00:00+05:30,4960.0,4994.95,4905.95,4928.5,1604,
28,2023-01-13 00:00:00+05:30,4922.35,5007.0,4922.35,4983.85,2178,
29,2023-01-16 00:00:00+05:30,4958.0,5021.95,4958.0,4990.2,1762,
30,2023-01-17 00:00:00+05:30,4990.95,5003.75,4976.0,4976.8,560,
31,2023-01-18 00:00:00+05:30,4976.85,5004.0,4955.0,4960.65,1309,
32,2023-01-19 00:00:00+05:30,4960.0,4976.95,4935.1,4945.75,1701,
