,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,562.05,569.15,558.4,562.35,233668,
1,2022-12-07 00:00:00+05:30,560.05,568.75,554.25,559.05,98010,
2,2022-12-08 00:00:00+05:30,559.85,572.9,559.25,569.25,195698,
3,2022-12-09 00:00:00+05:30,572.5,578.0,548.75,553.45,213407,
4,2022-12-12 00:00:00+05:30,553.45,561.7,550.8,555.4,97861,
5,2022-12-13 00:00:00+05:30,558.95,576.4,557.0,561.2,243060,
6,2022-12-14 00:00:00+05:30,562.85,573.0,557.0,559.2,97039,
7,2022-12-15 00:00:00+05:30,559.85,592.0,558.05,586.7,595130,
8,2022-12-16 00:00:00+05:30,588.85,588.85,561.2,578.15,398833,
9,2022-12-19 00:00:00+05:30,580.0,583.85,567.0,570.0,98908,
10,2022-12-20 00:00:00+05:30,572.0,572.95,555.55,558.6,122006,
11,2022-12-21 00:00:00+05:30,560.0,572.05,530.5,536.1,255359,
12,2022-12-22 00:00:00+05:30,540.2,543.45,508.9,517.3,272751,
13,2022-12-23 00:00:00+05:30,514.95,518.3,491.15,509.45,295685,
14,2022-12-26 00:00:00+05:30,501.6,539.5,496.5,534.9,255980,
15,2022-12-27 00:00:00+05:30,536.5,545.55,532.6,540.7,167452,
16,2022-12-28 00:00:00+05:30,549.9,559.0,538.55,555.55,205544,
17,2022-12-29 00:00:00+05:30,555.0,555.0,542.0,542.65,73683,
18,2022-12-30 00:00:00+05:30,542.65,553.95,542.65,547.0,120261,
19,2023-01-02 00:00:00+05:30,550.0,560.0,543.0,551.55,242421,
20,2023-01-03 00:00:00+05:30,553.95,565.4,552.0,560.85,367349,
21,2023-01-04 00:00:00+05:30,560.85,563.25,541.0,545.4,189623,
22,2023-01-05 00:00:00+05:30,547.95,556.0,546.1,550.4,151838,
23,2023-01-06 00:00:00+05:30,552.4,552.45,532.15,542.95,188278,
24,2023-01-09 00:00:00+05:30,549.85,557.0,537.2,539.7,302806,
25,2023-01-10 00:00:00+05:30,543.0,543.0,527.0,530.3,90311,
26,2023-01-11 00:00:00+05:30,540.0,542.7,524.75,536.25,202181,
27,2023-01-12 00:00:00+05:30,538.0,546.55,530.5,539.85,212486,
28,2023-01-13 00:00:00+05:30,546.0,554.85,536.0,552.6,232141,
29,2023-01-16 00:00:00+05:30,554.6,559.5,551.45,556.2,129042,
30,2023-01-17 00:00:00+05:30,556.2,563.9,553.15,554.8,156372,
31,2023-01-18 00:00:00+05:30,559.0,564.85,549.8,559.3,135885,
32,2023-01-19 00:00:00+05:30,560.0,570.0,557.5,568.55,191164,
33,2023-01-20 00:00:00+05:30,570.4,573.4,553.65,556.85,122096,
34,2023-01-23 00:00:00+05:30,560.0,564.9,547.4,550.05,92656,
35,2023-01-24 00:00:00+05:30,553.95,553.95,538.65,541.55,63658,
36,2023-01-25 00:00:00+05:30,541.5,556.75,540.0,543.4,143224,
37,2023-01-27 00:00:00+05:30,548.8,551.25,526.4,541.8,118122,
38,2023-01-30 00:00:00+05:30,542.0,544.35,528.85,535.7,111788,
39,2023-01-31 00:00:00+05:30,535.5,556.0,525.35,553.95,165995,
40,2023-02-01 00:00:00+05:30,556.0,567.6,532.0,538.8,101118,
41,2023-02-02 00:00:00+05:30,538.8,564.4,538.05,552.9,171371,
42,2023-02-03 00:00:00+05:30,552.9,559.5,535.05,554.8,140467,
43,2023-02-06 00:00:00+05:30,550.0,558.0,545.15,547.45,84051,
44,2023-02-07 00:00:00+05:30,550.4,553.5,536.6,542.45,103112,
45,2023-02-08 00:00:00+05:30,542.65,550.0,536.4,548.1,77136,
46,2023-02-09 00:00:00+05:30,549.5,575.0,535.0,561.75,376740,
47,2023-02-10 00:00:00+05:30,575.0,586.0,562.05,564.4,500650,
48,2023-02-13 00:00:00+05:30,567.8,567.8,562.5,565.3,91314,
49,2023-02-14 00:00:00+05:30,575.0,606.0,557.9,597.8,872578,
50,2023-02-15 00:00:00+05:30,608.0,700.0,608.0,671.6,3984807,
51,2023-02-16 00:00:00+05:30,675.0,677.0,648.0,670.6,2092008,
52,2023-02-17 00:00:00+05:30,663.8,698.0,660.2,681.35,1979196,
53,2023-02-20 00:00:00+05:30,681.35,684.95,663.6,673.35,538144,
54,2023-02-21 00:00:00+05:30,670.0,688.5,660.3,683.1,581796,
55,2023-02-22 00:00:00+05:30,675.0,695.9,648.5,661.5,1026930,
56,2023-02-23 00:00:00+05:30,665.0,720.0,662.6,713.9,4051869,
57,2023-02-24 00:00:00+05:30,719.0,729.75,706.2,720.75,1453254,
58,2023-02-27 00:00:00+05:30,720.75,720.75,690.55,701.4,748999,
59,2023-02-28 00:00:00+05:30,702.05,710.0,691.0,705.7,411292,
60,2023-03-01 00:00:00+05:30,701.0,740.0,700.0,733.05,761794,
61,2023-03-02 00:00:00+05:30,731.0,739.0,703.5,707.5,540827,
62,2023-03-03 00:00:00+05:30,710.0,782.95,710.0,775.85,3356443,
63,2023-03-06 00:00:00+05:30,775.85,847.5,765.0,785.1,5250250,
64,2023-03-08 00:00:00+05:30,775.0,783.9,758.2,774.1,1268918,
65,2023-03-09 00:00:00+05:30,775.0,798.0,770.1,793.4,1303716,
66,2023-03-10 00:00:00+05:30,787.35,800.0,775.0,791.5,699370,
67,2023-03-13 00:00:00+05:30,787.4,794.5,776.5,787.55,796977,
68,2023-03-14 00:00:00+05:30,785.0,792.05,740.5,753.5,872161,
69,2023-03-15 00:00:00+05:30,764.65,789.0,764.0,783.2,969043,
70,2023-03-16 00:00:00+05:30,773.15,786.2,762.0,776.15,652574,
71,2023-03-17 00:00:00+05:30,781.35,821.4,775.0,807.8,761643,
72,2023-03-20 00:00:00+05:30,795.0,818.15,783.05,798.25,950033,
73,2023-03-21 00:00:00+05:30,804.5,807.0,771.35,779.65,587012,
74,2023-03-22 00:00:00+05:30,780.0,808.0,780.0,803.15,588284,
75,2023-03-23 00:00:00+05:30,792.0,826.25,792.0,819.45,1009519,
