,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,492.8,519.2,486.5,516.3,1449991,
1,2022-12-07 00:00:00+05:30,520.0,525.0,515.75,520.65,731904,
2,2022-12-08 00:00:00+05:30,518.5,531.8,516.35,527.65,374367,
3,2022-12-09 00:00:00+05:30,527.65,532.65,501.55,511.6,394229,
4,2022-12-12 00:00:00+05:30,511.9,513.9,503.45,510.0,111873,
5,2022-12-13 00:00:00+05:30,511.65,526.9,503.35,519.4,229590,
6,2022-12-14 00:00:00+05:30,525.5,532.0,510.0,513.8,202777,
7,2022-12-15 00:00:00+05:30,516.35,517.95,501.0,503.6,133288,
8,2022-12-16 00:00:00+05:30,503.6,504.3,477.05,490.0,370589,
9,2022-12-19 00:00:00+05:30,488.0,488.5,471.8,478.15,227936,
10,2022-12-20 00:00:00+05:30,480.0,490.0,473.0,482.85,196520,
11,2022-12-21 00:00:00+05:30,482.0,489.3,463.05,468.1,402038,
12,2022-12-22 00:00:00+05:30,470.25,477.55,445.0,447.65,238069,
13,2022-12-23 00:00:00+05:30,443.0,446.2,413.5,416.95,270581,
14,2022-12-26 00:00:00+05:30,419.8,442.85,413.15,438.15,206285,
15,2022-12-27 00:00:00+05:30,442.0,450.0,433.0,436.1,142820,
16,2022-12-28 00:00:00+05:30,438.3,439.65,428.0,430.2,175393,
17,2022-12-29 00:00:00+05:30,425.0,440.0,420.0,431.35,186284,
18,2022-12-30 00:00:00+05:30,433.2,438.2,417.7,419.5,383205,
19,2023-01-02 00:00:00+05:30,425.0,427.0,415.8,419.55,256871,
20,2023-01-03 00:00:00+05:30,419.55,420.4,408.6,410.25,214077,
21,2023-01-04 00:00:00+05:30,411.2,420.2,403.55,406.25,268390,
22,2023-01-05 00:00:00+05:30,407.55,415.7,398.85,412.15,374587,
23,2023-01-06 00:00:00+05:30,414.6,414.75,406.4,410.45,148131,
24,2023-01-09 00:00:00+05:30,413.0,416.2,407.0,409.75,91636,
25,2023-01-10 00:00:00+05:30,411.7,416.9,407.05,413.8,116266,
26,2023-01-11 00:00:00+05:30,415.8,423.55,399.2,401.5,592426,
27,2023-01-12 00:00:00+05:30,407.0,421.4,402.0,412.4,701982,
28,2023-01-13 00:00:00+05:30,413.6,414.5,402.8,406.15,213205,
29,2023-01-16 00:00:00+05:30,406.5,411.95,406.2,409.3,97915,
30,2023-01-17 00:00:00+05:30,410.95,410.95,398.0,399.7,198811,
31,2023-01-18 00:00:00+05:30,401.4,403.8,395.25,398.0,129658,
32,2023-01-19 00:00:00+05:30,396.9,398.0,386.55,387.8,213712,
33,2023-01-20 00:00:00+05:30,388.7,388.7,378.15,381.95,433587,
34,2023-01-23 00:00:00+05:30,383.7,384.8,372.4,374.55,181146,
35,2023-01-24 00:00:00+05:30,375.0,379.95,371.0,374.25,152448,
36,2023-01-25 00:00:00+05:30,372.25,385.3,368.2,370.3,285548,
