,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,277.0,281.0,271.0,274.65,1106171,
1,2022-12-07 00:00:00+05:30,274.65,286.45,266.35,271.85,1773388,
2,2022-12-08 00:00:00+05:30,274.0,277.95,270.85,273.45,201965,
3,2022-12-09 00:00:00+05:30,274.35,278.4,271.0,271.15,315435,
4,2022-12-12 00:00:00+05:30,270.85,296.45,267.2,291.55,1614620,
5,2022-12-13 00:00:00+05:30,294.0,296.4,282.6,288.2,565128,
6,2022-12-14 00:00:00+05:30,289.45,294.05,284.5,285.75,354589,
7,2022-12-15 00:00:00+05:30,285.75,291.25,282.25,283.8,254002,
8,2022-12-16 00:00:00+05:30,282.9,301.7,278.4,293.5,1253172,
9,2022-12-19 00:00:00+05:30,296.0,300.0,291.05,294.9,308946,
10,2022-12-20 00:00:00+05:30,294.9,300.0,290.0,297.8,216122,
11,2022-12-21 00:00:00+05:30,298.0,303.0,287.25,293.6,385348,
12,2022-12-22 00:00:00+05:30,296.45,296.5,281.8,286.15,414271,
13,2022-12-23 00:00:00+05:30,288.0,293.25,265.9,274.75,852335,
14,2022-12-26 00:00:00+05:30,274.75,290.2,274.75,286.65,381965,
15,2022-12-27 00:00:00+05:30,290.0,291.0,278.2,280.1,219084,
16,2022-12-28 00:00:00+05:30,281.25,290.5,279.6,285.2,273375,
17,2022-12-29 00:00:00+05:30,287.5,290.0,283.6,286.6,144120,
18,2022-12-30 00:00:00+05:30,293.0,324.0,288.1,305.95,2168143,
19,2023-01-02 00:00:00+05:30,306.0,319.4,301.3,310.75,872173,
20,2023-01-03 00:00:00+05:30,315.0,337.8,312.3,329.65,4263291,
21,2023-01-04 00:00:00+05:30,330.6,332.9,320.75,323.35,1038292,
22,2023-01-05 00:00:00+05:30,325.25,331.7,320.15,322.2,561292,
23,2023-01-06 00:00:00+05:30,324.55,324.55,306.85,310.85,452001,
24,2023-01-09 00:00:00+05:30,311.95,326.5,311.95,319.7,510966,
25,2023-01-10 00:00:00+05:30,322.5,322.7,313.0,319.65,200828,
26,2023-01-11 00:00:00+05:30,323.8,328.25,315.7,321.1,574762,
27,2023-01-12 00:00:00+05:30,323.45,331.4,320.0,327.65,470141,
28,2023-01-13 00:00:00+05:30,329.6,330.6,325.0,326.3,240643,
29,2023-01-16 00:00:00+05:30,327.1,340.15,321.2,323.45,703874,
30,2023-01-17 00:00:00+05:30,323.45,329.0,320.3,327.55,261070,
31,2023-01-18 00:00:00+05:30,328.6,346.55,326.1,341.5,1436863,
32,2023-01-19 00:00:00+05:30,341.5,362.0,335.25,358.35,1519383,
33,2023-01-20 00:00:00+05:30,363.1,369.6,352.9,362.05,1286553,
