,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,1566.3,1593.0,1550.1,1565.65,170282,
1,2022-12-07 00:00:00+05:30,1569.7,1569.7,1531.0,1544.1,54230,
2,2022-12-08 00:00:00+05:30,1540.0,1590.0,1540.0,1574.65,82225,
3,2022-12-09 00:00:00+05:30,1578.7,1582.45,1545.5,1554.55,56971,
4,2022-12-12 00:00:00+05:30,1562.3,1562.3,1530.0,1531.75,33435,
5,2022-12-13 00:00:00+05:30,1532.1,1545.0,1523.1,1527.25,36520,
6,2022-12-14 00:00:00+05:30,1532.05,1547.0,1531.6,1534.3,38687,
7,2022-12-15 00:00:00+05:30,1537.8,1545.95,1515.05,1519.95,32060,
8,2022-12-16 00:00:00+05:30,1520.95,1536.95,1508.05,1515.9,38440,
9,2022-12-19 00:00:00+05:30,1517.95,1519.8,1485.0,1492.8,75268,
10,2022-12-20 00:00:00+05:30,1497.95,1508.05,1482.0,1495.95,35581,
11,2022-12-21 00:00:00+05:30,1502.0,1507.8,1473.0,1476.6,49546,
12,2022-12-22 00:00:00+05:30,1484.0,1491.5,1455.0,1461.4,44212,
13,2022-12-23 00:00:00+05:30,1450.0,1459.95,1410.0,1417.15,86805,
14,2022-12-26 00:00:00+05:30,1415.0,1454.95,1412.15,1445.65,34723,
15,2022-12-27 00:00:00+05:30,1456.0,1488.9,1450.0,1459.85,31157,
16,2022-12-28 00:00:00+05:30,1468.0,1478.0,1455.6,1466.55,23806,
17,2022-12-29 00:00:00+05:30,1468.5,1483.0,1454.9,1478.85,27019,
18,2022-12-30 00:00:00+05:30,1485.0,1500.0,1479.0,1490.05,41747,
19,2023-01-02 00:00:00+05:30,1498.0,1499.0,1483.0,1490.5,21354,
20,2023-01-03 00:00:00+05:30,1493.9,1510.0,1482.7,1488.9,27730,
21,2023-01-04 00:00:00+05:30,1493.7,1505.0,1485.0,1491.9,31133,
22,2023-01-05 00:00:00+05:30,1495.0,1497.5,1465.05,1474.05,25481,
23,2023-01-06 00:00:00+05:30,1477.0,1478.45,1450.5,1458.2,20738,
24,2023-01-09 00:00:00+05:30,1469.7,1481.15,1453.55,1460.25,19758,
25,2023-01-10 00:00:00+05:30,1464.7,1475.0,1451.0,1458.05,23670,
26,2023-01-11 00:00:00+05:30,1459.0,1469.05,1450.0,1459.15,19659,
27,2023-01-12 00:00:00+05:30,1464.0,1483.75,1459.15,1470.3,29575,
28,2023-01-13 00:00:00+05:30,1474.0,1483.0,1460.1,1462.65,19636,
29,2023-01-16 00:00:00+05:30,1462.0,1469.45,1435.0,1438.75,58720,
30,2023-01-17 00:00:00+05:30,1434.0,1453.1,1426.15,1435.9,33580,
31,2023-01-18 00:00:00+05:30,1425.0,1445.9,1425.0,1431.45,21425,
32,2023-01-19 00:00:00+05:30,1431.0,1444.9,1425.0,1428.3,30492,
33,2023-01-20 00:00:00+05:30,1441.95,1441.95,1417.0,1421.5,25775,
34,2023-01-23 00:00:00+05:30,1421.95,1425.0,1370.0,1374.0,92475,
35,2023-01-24 00:00:00+05:30,1380.0,1392.75,1370.0,1377.75,45175,
36,2023-01-25 00:00:00+05:30,1387.0,1387.0,1355.0,1375.45,44019,
37,2023-01-27 00:00:00+05:30,1381.7,1381.7,1350.0,1367.7,37526,
38,2023-01-30 00:00:00+05:30,1361.0,1373.85,1330.0,1335.95,49286,
39,2023-01-31 00:00:00+05:30,1340.0,1386.0,1335.8,1376.15,54022,
40,2023-02-01 00:00:00+05:30,1392.0,1425.0,1354.25,1376.4,39122,
41,2023-02-02 00:00:00+05:30,1376.7,1506.0,1352.5,1481.9,212249,
42,2023-02-03 00:00:00+05:30,1500.0,1539.9,1471.0,1490.2,287683,
43,2023-02-06 00:00:00+05:30,1489.05,1498.2,1462.95,1483.35,77666,
44,2023-02-07 00:00:00+05:30,1494.0,1494.0,1445.0,1451.45,42687,
45,2023-02-08 00:00:00+05:30,1450.05,1468.05,1444.95,1463.35,44476,
46,2023-02-09 00:00:00+05:30,1470.05,1535.0,1464.05,1492.85,110683,
47,2023-02-10 00:00:00+05:30,1492.7,1515.15,1482.0,1489.9,39047,
48,2023-02-13 00:00:00+05:30,1489.85,1493.65,1435.0,1444.85,38772,
49,2023-02-14 00:00:00+05:30,1445.0,1470.0,1423.0,1455.85,37345,
50,2023-02-15 00:00:00+05:30,1451.7,1458.9,1430.0,1445.55,21623,
51,2023-02-16 00:00:00+05:30,1448.55,1477.85,1437.75,1465.15,38071,
52,2023-02-17 00:00:00+05:30,1460.8,1464.55,1431.2,1439.05,26371,
53,2023-02-20 00:00:00+05:30,1440.0,1467.0,1436.0,1444.45,27458,
54,2023-02-21 00:00:00+05:30,1444.95,1446.95,1426.5,1431.9,28951,
55,2023-02-22 00:00:00+05:30,1429.0,1429.0,1403.25,1408.7,28661,
56,2023-02-23 00:00:00+05:30,1404.55,1424.0,1398.3,1408.7,35002,
57,2023-02-24 00:00:00+05:30,1415.75,1422.45,1398.0,1401.7,16050,
58,2023-02-27 00:00:00+05:30,1401.7,1408.75,1380.0,1386.1,19211,
59,2023-02-28 00:00:00+05:30,1388.2,1392.4,1371.05,1377.85,24501,
60,2023-03-01 00:00:00+05:30,1380.25,1398.35,1379.95,1388.8,18616,
61,2023-03-02 00:00:00+05:30,1410.0,1423.95,1391.05,1399.4,30896,
62,2023-03-03 00:00:00+05:30,1409.95,1428.25,1394.7,1400.7,33707,
63,2023-03-06 00:00:00+05:30,1407.15,1457.85,1405.0,1448.1,76869,
64,2023-03-08 00:00:00+05:30,1445.7,1475.6,1424.25,1468.5,56363,
65,2023-03-09 00:00:00+05:30,1475.9,1494.9,1439.35,1446.55,54629,
66,2023-03-10 00:00:00+05:30,1441.0,1465.0,1416.0,1442.75,31663,
67,2023-03-13 00:00:00+05:30,1448.7,1454.0,1400.0,1418.75,42368,
68,2023-03-14 00:00:00+05:30,1414.75,1432.8,1391.1,1407.45,36821,
69,2023-03-15 00:00:00+05:30,1418.7,1432.05,1381.35,1391.9,24735,
70,2023-03-16 00:00:00+05:30,1391.9,1409.0,1375.0,1380.95,72981,
71,2023-03-17 00:00:00+05:30,1386.4,1405.0,1351.05,1361.45,67971,
72,2023-03-20 00:00:00+05:30,1366.5,1376.2,1350.0,1367.85,53669,
73,2023-03-21 00:00:00+05:30,1374.7,1383.85,1350.0,1352.75,51012,
74,2023-03-22 00:00:00+05:30,1358.4,1369.05,1350.0,1352.35,42281,
75,2023-03-23 00:00:00+05:30,1352.0,1365.95,1339.0,1343.55,31917,
76,2023-03-24 00:00:00+05:30,1347.0,1361.1,1305.0,1315.25,56791,
77,2023-03-27 00:00:00+05:30,1324.35,1324.35,1280.1,1284.35,87522,
78,2023-03-28 00:00:00+05:30,1289.7,1319.9,1251.25,1254.35,93463,
79,2023-03-29 00:00:00+05:30,1252.0,1273.95,1235.0,1238.8,90965,
80,2023-03-31 00:00:00+05:30,1245.0,1277.45,1227.1,1267.9,173115,
81,2023-04-03 00:00:00+05:30,1286.95,1332.0,1274.8,1323.1,79044,
82,2023-04-05 00:00:00+05:30,1335.1,1380.0,1288.95,1375.6,139259,
83,2023-04-06 00:00:00+05:30,1378.0,1399.0,1367.0,1394.7,81482,
84,2023-04-10 00:00:00+05:30,1399.65,1412.0,1373.0,1402.15,40515,
85,2023-04-11 00:00:00+05:30,1397.1,1428.4,1380.0,1407.7,369860,
86,2023-04-12 00:00:00+05:30,1413.0,1471.95,1395.5,1447.15,185544,
87,2023-04-13 00:00:00+05:30,1445.0,1474.0,1437.6,1462.0,53428,
88,2023-04-17 00:00:00+05:30,1457.6,1457.6,1415.0,1424.55,42802,
89,2023-04-18 00:00:00+05:30,1429.7,1432.1,1402.0,1406.55,25320,
90,2023-04-19 00:00:00+05:30,1406.95,1435.0,1402.0,1413.75,39072,
91,2023-04-20 00:00:00+05:30,1417.0,1422.15,1390.0,1395.1,22716,
92,2023-04-21 00:00:00+05:30,1395.95,1397.55,1375.2,1382.3,21931,
93,2023-04-24 00:00:00+05:30,1385.0,1389.35,1366.45,1378.65,26212,
94,2023-04-25 00:00:00+05:30,1392.0,1436.0,1372.0,1422.95,105825,
95,2023-04-26 00:00:00+05:30,1422.95,1432.0,1400.0,1404.6,40708,
96,2023-04-27 00:00:00+05:30,1405.0,1412.5,1400.0,1404.2,21308,
97,2023-04-28 00:00:00+05:30,1414.0,1457.5,1405.15,1444.0,102616,
98,2023-05-02 00:00:00+05:30,1464.0,1487.8,1456.9,1468.9,92853,
