,date,open,high,low,close,volume,200_ma
0,2022-12-06 00:00:00+05:30,190.55,192.2,190.55,191.65,2496415,
1,2022-12-07 00:00:00+05:30,191.65,192.7,189.25,190.6,1797948,
2,2022-12-08 00:00:00+05:30,190.05,193.65,190.05,193.05,2843937,
3,2022-12-09 00:00:00+05:30,193.15,194.2,188.75,191.45,3610100,
4,2022-12-12 00:00:00+05:30,191.5,191.75,189.0,191.2,2457058,
5,2022-12-13 00:00:00+05:30,191.65,193.2,190.35,192.15,2148935,
6,2022-12-14 00:00:00+05:30,192.3,193.35,191.0,192.05,2043083,
7,2022-12-15 00:00:00+05:30,191.9,192.9,190.0,191.05,1737746,
8,2022-12-16 00:00:00+05:30,189.9,191.45,186.7,189.55,2928687,
9,2022-12-19 00:00:00+05:30,189.5,191.0,187.55,190.2,1527291,
10,2022-12-20 00:00:00+05:30,190.4,191.35,187.6,190.5,1636538,
11,2022-12-21 00:00:00+05:30,190.55,192.55,185.85,187.15,2430068,
12,2022-12-22 00:00:00+05:30,187.2,188.7,182.6,183.9,2835248,
13,2022-12-23 00:00:00+05:30,181.15,182.5,176.6,177.35,3412607,
14,2022-12-26 00:00:00+05:30,177.1,181.7,174.85,180.7,2636180,
15,2022-12-27 00:00:00+05:30,181.1,182.25,177.35,177.95,1821141,
16,2022-12-28 00:00:00+05:30,178.7,178.7,175.8,177.9,1853427,
17,2022-12-29 00:00:00+05:30,177.9,177.9,175.9,177.2,1694901,
18,2022-12-30 00:00:00+05:30,178.0,181.8,177.95,180.25,2298320,
19,2023-01-02 00:00:00+05:30,181.0,181.75,179.65,181.4,1333139,
20,2023-01-03 00:00:00+05:30,182.0,183.0,179.5,180.9,1729484,
21,2023-01-04 00:00:00+05:30,180.65,181.05,176.9,179.2,1956913,
22,2023-01-05 00:00:00+05:30,179.25,181.55,178.55,180.6,1362043,
23,2023-01-06 00:00:00+05:30,180.5,181.6,177.75,178.4,1453876,
24,2023-01-09 00:00:00+05:30,179.0,181.35,178.8,180.8,1205955,
25,2023-01-10 00:00:00+05:30,182.2,183.1,179.1,181.0,2079610,
26,2023-01-11 00:00:00+05:30,181.1,184.3,181.1,183.0,1978023,
27,2023-01-12 00:00:00+05:30,184.1,185.5,181.7,182.65,2496914,
28,2023-01-13 00:00:00+05:30,182.8,184.05,181.55,183.05,1124171,
29,2023-01-16 00:00:00+05:30,182.4,185.5,181.9,183.05,1761103,
30,2023-01-17 00:00:00+05:30,182.35,184.6,182.35,184.25,2163936,
31,2023-01-18 00:00:00+05:30,184.2,185.6,183.35,185.0,2053428,
32,2023-01-19 00:00:00+05:30,183.9,191.35,183.4,189.5,6627616,
33,2023-01-20 00:00:00+05:30,190.05,190.45,185.4,186.5,2166966,
34,2023-01-23 00:00:00+05:30,186.9,188.05,182.75,184.25,2065686,
35,2023-01-24 00:00:00+05:30,184.8,185.85,181.65,183.6,1022069,
36,2023-01-25 00:00:00+05:30,183.75,183.95,180.05,182.2,1474814,
37,2023-01-27 00:00:00+05:30,184.0,187.4,180.85,183.2,2867121,
38,2023-01-30 00:00:00+05:30,182.75,184.65,173.0,176.45,5339429,
39,2023-01-31 00:00:00+05:30,175.85,181.75,175.1,180.85,2968425,
40,2023-02-01 00:00:00+05:30,181.8,188.85,178.9,182.45,6211267,
41,2023-02-02 00:00:00+05:30,181.8,184.0,178.8,180.7,3120856,
42,2023-02-03 00:00:00+05:30,181.0,182.45,177.0,180.2,2239237,
43,2023-02-06 00:00:00+05:30,182.0,183.0,177.35,182.3,3756326,
44,2023-02-07 00:00:00+05:30,182.2,182.9,177.3,177.75,3197394,
45,2023-02-08 00:00:00+05:30,177.75,179.3,175.65,178.85,2279862,
46,2023-02-09 00:00:00+05:30,178.8,180.25,178.1,179.75,933671,
47,2023-02-10 00:00:00+05:30,179.5,181.95,178.0,179.85,2162651,
48,2023-02-13 00:00:00+05:30,181.0,182.2,178.9,180.0,1839798,
49,2023-02-14 00:00:00+05:30,180.0,181.8,178.65,181.2,1147212,
50,2023-02-15 00:00:00+05:30,180.15,182.85,179.45,181.4,1191296,
51,2023-02-16 00:00:00+05:30,181.2,182.75,181.15,181.9,1153174,
52,2023-02-17 00:00:00+05:30,181.4,182.45,179.55,180.75,744768,
53,2023-02-20 00:00:00+05:30,180.85,181.45,178.1,178.6,729089,
54,2023-02-21 00:00:00+05:30,178.65,179.1,177.0,177.5,1282707,
55,2023-02-22 00:00:00+05:30,177.15,177.3,173.0,173.65,1688416,
56,2023-02-23 00:00:00+05:30,174.1,174.6,172.1,173.3,1262663,
57,2023-02-24 00:00:00+05:30,173.85,176.0,172.3,175.65,2866351,
58,2023-02-27 00:00:00+05:30,175.2,175.3,171.6,173.45,1136594,
59,2023-02-28 00:00:00+05:30,173.2,176.75,172.1,175.35,4639642,
60,2023-03-01 00:00:00+05:30,175.35,179.25,175.05,178.95,1291348,
61,2023-03-02 00:00:00+05:30,178.65,181.0,176.95,179.75,1887952,
62,2023-03-03 00:00:00+05:30,179.7,182.1,178.65,180.6,1646391,
63,2023-03-06 00:00:00+05:30,180.95,183.0,180.6,182.4,1620666,
64,2023-03-08 00:00:00+05:30,182.2,185.95,181.6,185.6,1486043,
65,2023-03-09 00:00:00+05:30,185.6,187.4,183.65,184.9,2303023,
66,2023-03-10 00:00:00+05:30,184.0,184.9,181.45,183.5,1169203,
67,2023-03-13 00:00:00+05:30,183.3,183.85,177.6,178.8,1556073,
68,2023-03-14 00:00:00+05:30,178.8,179.55,175.8,176.25,1046936,
69,2023-03-15 00:00:00+05:30,177.95,178.45,176.5,177.5,1074376,
70,2023-03-16 00:00:00+05:30,177.5,177.95,174.75,176.55,1284274,
71,2023-03-17 00:00:00+05:30,177.2,179.5,177.2,178.7,1425543,
72,2023-03-20 00:00:00+05:30,176.1,180.5,175.15,177.2,1187732,
73,2023-03-21 00:00:00+05:30,177.6,178.3,176.75,177.7,662527,
74,2023-03-22 00:00:00+05:30,177.7,180.3,177.3,177.85,740393,
75,2023-03-23 00:00:00+05:30,177.8,180.85,176.45,177.15,1884192,
76,2023-03-24 00:00:00+05:30,178.0,178.0,174.3,175.45,1138658,
77,2023-03-27 00:00:00+05:30,175.5,175.75,172.0,172.55,937532,
78,2023-03-28 00:00:00+05:30,172.5,173.8,170.5,173.15,1756017,
79,2023-03-29 00:00:00+05:30,173.0,177.8,173.0,177.05,1807365,
80,2023-03-31 00:00:00+05:30,177.2,180.2,177.05,177.95,1369199,
81,2023-04-03 00:00:00+05:30,178.9,181.3,178.05,180.3,1467321,
82,2023-04-05 00:00:00+05:30,180.0,181.4,178.45,180.7,1497560,
83,2023-04-06 00:00:00+05:30,180.0,181.5,178.8,181.05,785051,
84,2023-04-10 00:00:00+05:30,181.05,182.1,178.9,181.45,1156540,
85,2023-04-11 00:00:00+05:30,181.5,185.8,181.15,184.95,3111608,
86,2023-04-12 00:00:00+05:30,185.85,188.05,184.6,185.3,3454442,
87,2023-04-13 00:00:00+05:30,185.3,186.5,182.3,185.4,1772508,
88,2023-04-17 00:00:00+05:30,185.4,188.4,184.35,188.1,2576336,
89,2023-04-18 00:00:00+05:30,188.4,189.9,186.45,186.9,1962729,
90,2023-04-19 00:00:00+05:30,186.8,189.45,186.65,188.1,2717270,
91,2023-04-20 00:00:00+05:30,188.35,188.7,186.0,188.05,1214781,
92,2023-04-21 00:00:00+05:30,187.9,188.5,186.3,187.8,1229798,
93,2023-04-24 00:00:00+05:30,187.8,189.65,187.05,188.4,1516858,
94,2023-04-25 00:00:00+05:30,188.5,192.6,188.5,190.95,3175232,
95,2023-04-26 00:00:00+05:30,190.95,193.35,190.8,192.25,2651365,
96,2023-04-27 00:00:00+05:30,192.25,196.35,192.0,194.1,4174431,
97,2023-04-28 00:00:00+05:30,194.8,196.35,194.35,195.85,1652708,
98,2023-05-02 00:00:00+05:30,197.0,197.25,191.35,192.65,3312587,
99,2023-05-03 00:00:00+05:30,192.5,193.5,186.0,192.85,1955862,
100,2023-05-04 00:00:00+05:30,193.0,194.5,191.45,192.95,1359120,
101,2023-05-05 00:00:00+05:30,192.6,193.85,186.1,187.0,3168051,
102,2023-05-08 00:00:00+05:30,188.75,193.55,186.15,190.6,7010904,
103,2023-05-09 00:00:00+05:30,190.0,192.25,188.25,189.3,2379013,
104,2023-05-10 00:00:00+05:30,189.0,189.25,186.7,188.25,1910151,
105,2023-05-11 00:00:00+05:30,188.25,190.4,187.35,189.65,1887563,
106,2023-05-12 00:00:00+05:30,189.8,192.9,189.5,190.0,3121102,
107,2023-05-15 00:00:00+05:30,190.35,191.25,187.2,190.45,2633968,
108,2023-05-16 00:00:00+05:30,190.55,195.35,190.55,194.75,6317215,
109,2023-05-17 00:00:00+05:30,195.8,207.3,195.7,205.45,25682409,
110,2023-05-18 00:00:00+05:30,206.35,208.65,205.2,205.75,8697541,
111,2023-05-19 00:00:00+05:30,205.5,205.7,200.35,204.6,3476210,
112,2023-05-22 00:00:00+05:30,204.6,204.6,201.0,202.1,1226847,
113,2023-05-23 00:00:00+05:30,202.1,210.45,201.8,209.4,7205041,
114,2023-05-24 00:00:00+05:30,208.75,209.25,206.35,206.8,2228274,
115,2023-05-25 00:00:00+05:30,206.9,209.0,205.5,208.2,1709355,
116,2023-05-26 00:00:00+05:30,208.6,211.25,207.85,209.15,2034942,
117,2023-05-29 00:00:00+05:30,210.0,210.2,207.55,208.45,1649502,
118,2023-05-30 00:00:00+05:30,207.5,209.8,207.0,207.3,1049036,
119,2023-05-31 00:00:00+05:30,206.9,211.75,206.55,211.2,3082027,
120,2023-06-01 00:00:00+05:30,211.7,214.5,210.9,211.4,2669104,
121,2023-06-02 00:00:00+05:30,211.95,213.0,210.0,211.75,1439067,
122,2023-06-05 00:00:00+05:30,212.75,213.85,210.45,211.55,1142529,
123,2023-06-06 00:00:00+05:30,212.0,212.6,209.6,211.95,1738539,
124,2023-06-07 00:00:00+05:30,212.1,213.05,211.25,211.65,1226098,
125,2023-06-08 00:00:00+05:30,212.45,214.2,208.8,209.5,1724965,
126,2023-06-09 00:00:00+05:30,210.0,210.45,204.9,205.7,4610250,
127,2023-06-12 00:00:00+05:30,205.7,207.0,203.85,205.55,2078411,
128,2023-06-13 00:00:00+05:30,206.4,207.8,204.95,206.4,1736495,
129,2023-06-14 00:00:00+05:30,208.15,211.0,206.45,210.2,2412025,
130,2023-06-15 00:00:00+05:30,211.45,212.0,206.2,207.35,2112022,
131,2023-06-16 00:00:00+05:30,209.4,217.0,206.15,215.0,7594969,
132,2023-06-19 00:00:00+05:30,217.1,218.4,212.3,213.1,3961466,
133,2023-06-20 00:00:00+05:30,213.2,221.95,213.0,220.35,6610978,
134,2023-06-21 00:00:00+05:30,223.0,231.0,222.4,230.3,13046366,
135,2023-06-22 00:00:00+05:30,230.75,235.7,228.1,229.6,9572127,
136,2023-06-23 00:00:00+05:30,229.75,235.65,224.2,232.5,7886904,
137,2023-06-26 00:00:00+05:30,234.95,235.5,230.0,232.55,4839246,
138,2023-06-27 00:00:00+05:30,233.7,234.5,229.0,232.75,2322043,
139,2023-06-28 00:00:00+05:30,233.0,235.35,231.1,232.25,2064907,
140,2023-06-30 00:00:00+05:30,233.0,238.7,232.5,236.7,4246988,
141,2023-07-03 00:00:00+05:30,238.55,240.8,237.25,239.8,3401522,
142,2023-07-04 00:00:00+05:30,240.0,241.1,236.1,239.45,2510455,
143,2023-07-05 00:00:00+05:30,240.0,247.3,238.6,246.45,4369590,
144,2023-07-06 00:00:00+05:30,247.65,252.0,246.9,248.3,6113202,
145,2023-07-07 00:00:00+05:30,249.65,249.65,243.25,247.9,3116006,
146,2023-07-10 00:00:00+05:30,248.95,253.0,247.0,251.1,3804635,
147,2023-07-11 00:00:00+05:30,253.15,253.15,250.25,252.5,3500071,
148,2023-07-12 00:00:00+05:30,252.95,255.2,250.35,254.45,4664570,
149,2023-07-13 00:00:00+05:30,255.95,256.45,250.15,251.7,4071697,
150,2023-07-14 00:00:00+05:30,252.7,257.45,251.7,254.25,3804390,
151,2023-07-17 00:00:00+05:30,255.95,255.95,248.0,248.55,4598129,
152,2023-07-18 00:00:00+05:30,250.0,251.4,244.25,247.65,3584384,
153,2023-07-19 00:00:00+05:30,248.6,249.85,245.95,248.7,1746775,
154,2023-07-20 00:00:00+05:30,249.35,251.4,247.05,251.0,2324881,
155,2023-07-21 00:00:00+05:30,250.6,254.7,249.15,251.8,2501375,
156,2023-07-24 00:00:00+05:30,252.75,253.45,249.05,251.5,2084432,
157,2023-07-25 00:00:00+05:30,251.5,251.95,249.1,250.3,872190,
158,2023-07-26 00:00:00+05:30,250.3,252.55,250.25,252.1,1186109,
159,2023-07-27 00:00:00+05:30,253.1,257.0,252.55,255.75,4422928,
160,2023-07-28 00:00:00+05:30,256.55,257.0,246.75,251.15,5655882,
161,2023-07-31 00:00:00+05:30,252.5,252.85,247.1,249.6,2983956,
162,2023-08-01 00:00:00+05:30,250.8,266.7,250.0,263.1,15140281,
163,2023-08-02 00:00:00+05:30,263.95,266.0,255.0,259.65,6156571,
164,2023-08-03 00:00:00+05:30,260.35,260.35,251.75,256.9,2627515,
165,2023-08-04 00:00:00+05:30,257.7,260.45,255.5,256.65,2686418,
166,2023-08-07 00:00:00+05:30,258.05,263.95,257.3,263.0,2201323,
167,2023-08-08 00:00:00+05:30,263.95,265.3,257.25,261.3,2780303,
168,2023-08-09 00:00:00+05:30,261.95,264.75,258.7,264.2,2199916,
169,2023-08-10 00:00:00+05:30,263.95,267.4,261.0,263.25,3513303,
170,2023-08-11 00:00:00+05:30,263.5,271.5,261.55,269.1,5383929,
171,2023-08-14 00:00:00+05:30,269.95,270.0,261.0,264.7,2743735,
172,2023-08-16 00:00:00+05:30,264.8,268.0,261.75,267.2,1644032,
173,2023-08-17 00:00:00+05:30,268.65,268.9,264.1,266.5,2043018,
174,2023-08-18 00:00:00+05:30,266.95,269.6,264.15,267.75,2460276,
175,2023-08-21 00:00:00+05:30,268.6,268.6,263.85,264.5,1743064,
176,2023-08-22 00:00:00+05:30,265.0,268.8,264.45,267.2,1503735,
177,2023-08-23 00:00:00+05:30,267.7,273.0,267.2,268.1,2938935,
178,2023-08-24 00:00:00+05:30,269.85,270.85,264.0,265.2,1953379,
